timestamp,slug,question,outcome,token_id,price,volume
2026-03-06 11:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 12:00:39+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 13:00:44+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 14:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.505,999.99
2026-03-06 15:00:47+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 16:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.165,999.99
2026-03-06 17:00:30+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.12,999.99
2026-03-06 18:00:32+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.155,999.99
2026-03-06 19:00:29+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 20:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.505,999.99
2026-03-06 21:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 22:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-06 23:00:28+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 00:00:43+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-07 01:00:28+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 02:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 03:00:33+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 04:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 05:00:29+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 06:00:37+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 07:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 08:00:41+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 09:00:35+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.505,999.99
2026-03-07 10:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.505,999.99
2026-03-07 11:00:32+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.505,999.99
2026-03-07 12:00:42+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-07 13:00:29+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 14:00:28+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 15:00:35+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-07 16:00:32+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 17:00:40+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.645,999.99
2026-03-07 18:00:37+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.64,999.99
2026-03-07 19:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-07 20:00:28+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.695,999.99
2026-03-07 21:00:35+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.705,999.99
2026-03-07 22:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.6,999.99
2026-03-07 23:00:25+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-08 00:00:35+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.63,999.99
2026-03-08 01:00:25+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 02:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 03:00:45+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 04:00:27+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 05:00:25+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 06:00:34+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 07:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.635,999.99
2026-03-08 08:00:25+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.625,999.99
2026-03-08 09:00:32+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.63,999.99
2026-03-08 10:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-08 11:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.63,999.99
2026-03-08 12:00:34+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.63,999.99
2026-03-08 13:00:24+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.635,999.99
2026-03-08 14:00:29+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.635,999.99
2026-03-08 15:00:32+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.65,999.99
2026-03-08 16:00:23+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-08 17:00:43+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.645,999.99
2026-03-08 18:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.705,999.99
2026-03-08 19:00:25+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-08 20:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.5,999.99
2026-03-08 21:00:45+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 22:00:22+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.495,999.99
2026-03-08 23:00:24+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.05,999.99
2026-03-09 00:00:31+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.0045,999.99
2026-03-09 01:00:26+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.0005,999.99
2026-03-09 02:00:23+00:00,2026-arnold-palmer-invitational-presented-by-mastercard-top10-viktor-hovland,Will Viktor Hovland finish in the Top 10 at the 2026 Arnold Palmer Invitational presented by Mastercard?,Yes,61577948837015552165499644335936396931257423598113567492172617089858185610488,0.0005,999.99
2026-03-01 19:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-01 20:00:24+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-01 21:00:29+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-01 22:00:25+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-01 23:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-02 00:00:39+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-02 01:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.505,999.99
2026-03-02 02:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.515,999.99
2026-03-02 03:00:25+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.495,999.99
2026-03-02 04:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.48,999.99
2026-03-02 05:00:19+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.49,999.99
2026-03-02 06:00:20+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 07:00:19+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 08:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.515,999.99
2026-03-02 09:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 10:00:20+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 11:00:20+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 12:00:27+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.455,999.99
2026-03-02 13:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 14:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.455,999.99
2026-03-02 15:00:37+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 16:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.455,999.99
2026-03-02 17:00:35+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.455,999.99
2026-03-02 18:00:30+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.455,999.99
2026-03-02 19:00:24+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.51,999.99
2026-03-02 20:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-02 21:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-02 22:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-02 23:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 00:00:26+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 01:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 02:00:35+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 03:00:25+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 04:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 05:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 06:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.35,999.99
2026-03-03 07:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.355,999.99
2026-03-03 08:00:21+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-03 09:00:23+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.5,999.99
2026-03-03 10:00:22+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.996,999.99
2026-03-03 11:00:34+00:00,wta-gormaz-monnet-2026-03-02-match-total-23pt5,Gormaz vs. Monnet: Match O/U 23.5,Over,69449046294331529115321524416245772309621633235609929838351747188527878523545,0.9995,999.99
